id,value,captured_a,latitude,longitude
14753746,2457,2011-12-08,37.400333333333002,141.001325000000008
15119311,1866,2011-11-24,37.400374999999997,141.001276666670009
15143122,1866,2011-11-24,37.400374999999997,141.001276666670009
15254075,2266,2012-01-14,37.400401666667001,141.001196666670012
14082003,2536,2011-10-05,37.400183333332997,141.001409999999993
14894566,1846,2011-12-18,37.400108333333002,141.001483333329986
14475834,2490,2011-11-08,37.400028333332997,141.001566666669987
14866552,6248,2011-12-15,37.432298333333001,140.993635000000012
14866069,5603,2011-12-15,37.394603333333002,141.008890000000008
14891060,2873,2011-12-17,37.400123333332999,141.001431666669987
15556065,2784,2012-02-11,37.400088333333002,141.001441666669990
17578591,2784,2012-02-11,37.400088333333301,141.001441666667006
14477131,2643,2011-11-08,37.400033333332999,141.001470000000012
15863896,2396,2012-03-23,37.399904999999997,141.001596666669997
17828971,2396,2012-03-23,37.399904999999997,141.001596666667012
14890173,2650,2011-12-17,37.399940000000001,141.001541666669993
14251182,2938,2011-10-29,37.399733333333003,141.001763333329990
14032291,3001,2011-09-24,37.399931666667001,141.001540000000006
14963127,2909,2011-12-17,37.399761666666997,141.001689999999996
14232809,3966,2011-10-22,37.435749999999999,140.995191666669996
14463066,2645,2011-11-10,37.399873333332998,141.001563333330012
14315626,2398,2011-11-05,37.399818333333002,141.001609999999999
17828652,2728,2012-03-23,37.399853333333297,141.001554999999996
15863738,2728,2012-03-23,37.399853333332999,141.001554999999996
15119310,2015,2011-11-24,37.399791666666999,141.001614999999987
15143121,2015,2011-11-24,37.399791666666999,141.001614999999987
14866064,6490,2011-12-15,37.392768333333002,141.012083333329997
14892654,2795,2011-12-18,37.399771666667000,141.001614999999987
14866063,6702,2011-12-15,37.392658333333003,141.012301666669998
14753747,2403,2011-12-08,37.399636666667000,141.001710000000003
15254074,2422,2012-01-14,37.399651666666998,141.001671666670006
14033659,3933,2011-09-24,37.435653333333001,140.995010000000008
17828678,2437,2012-03-23,37.406685000000003,140.995743333332996
15863751,2437,2012-03-23,37.406685000000003,140.995743333330012
14082002,2699,2011-10-05,37.399518333332999,141.001753333329987
14866070,5568,2011-12-15,37.394803333333002,141.008090000000010
14033110,849,2011-09-24,37.435526666667002,140.994885000000011
14894565,1831,2011-12-18,37.399408333333000,141.001826666670013
14475833,2717,2011-11-08,37.399361666666998,141.001856666669994
14033779,10229,2011-09-24,37.413011666667003,140.992631666670007
14891059,3061,2011-12-17,37.399376666667003,141.001785000000012
14477132,2583,2011-11-08,37.399239999999999,141.001839999999987
15254073,2565,2012-01-14,37.399200000000000,141.001856666669994
17578587,2879,2012-02-11,37.399248333333297,141.001794999999987
15556064,2879,2012-02-11,37.399248333332999,141.001794999999987
14232808,4507,2011-10-22,37.435296666667000,140.994550000000004
14032290,3148,2011-09-24,37.399186666666999,141.001841666670003
14033658,4288,2011-09-24,37.435213333333003,140.994488333329997
14866551,6814,2011-12-15,37.432333333332998,140.993116666670005
17828973,2362,2012-03-23,37.399048333333297,141.001959999999997
15863897,2362,2012-03-23,37.399048333332999,141.001959999999997
14315625,2584,2011-11-05,37.399120000000003,141.001875000000013
15153156,2015,2012-01-07,37.404056666667003,140.997251666669996
15143120,2117,2011-11-24,37.399091666666997,141.001866666669997
15119309,2117,2011-11-24,37.399091666666997,141.001866666669997
14866071,5500,2011-12-15,37.395016666666997,141.007298333329999
14463065,2838,2011-11-10,37.399043333332997,141.001871666670013
14890174,2617,2011-12-17,37.398955000000001,141.001958333330009
14963128,2901,2011-12-17,37.398908333332997,141.002004999999997
14753748,2326,2011-12-08,37.398926666667002,141.001966666670000
14033657,4716,2011-09-24,37.434641666666998,140.994040000000012
14251183,2897,2011-10-29,37.398788333333002,141.002076666670007
14232807,4996,2011-10-22,37.434673333333002,140.994024999999993
14033656,5288,2011-09-24,37.433966666666997,140.993664999999993
15863737,2847,2012-03-23,37.398918333333000,141.001886666670003
17828650,2847,2012-03-23,37.398918333333299,141.001886666666991
14033111,990,2011-09-24,37.435001666666999,140.994176666670000
14082001,2874,2011-10-05,37.398801666666998,141.001981666669991
14892655,2724,2011-12-18,37.398801666666998,141.001978333329987
14232806,5439,2011-10-22,37.433999999999997,140.993611666670006
14475832,2922,2011-11-08,37.398674999999997,141.002061666669988
15863883,2161,2012-03-23,37.406444999999998,140.995341666669987
17828945,2161,2012-03-23,37.406444999999998,140.995341666667002
14033655,5708,2011-09-24,37.433340000000001,140.993216666670008
14033112,1137,2011-09-24,37.434418333332999,140.993715000000009
14866072,5386,2011-12-15,37.395213333332997,141.006513333329991
14891058,3245,2011-12-17,37.398591666667002,141.002013333330012
14894564,1895,2011-12-18,37.398518333333001,141.002084999999994
14315624,2774,2011-11-05,37.398556666666998,141.002028333330003
14033113,1267,2011-09-24,37.433726666666999,140.993320000000011
14232805,5946,2011-10-22,37.433345000000003,140.993123333330004
15254072,2705,2012-01-14,37.398434999999999,141.002045000000010
14032289,3300,2011-09-24,37.398429999999998,141.002028333330003
17578583,2983,2012-02-11,37.398421666666700,141.002033333333003
15556063,2983,2012-02-11,37.398421666666998,141.002033333329990
14477133,2480,2011-11-08,37.398384999999998,141.002055000000013
14463064,2979,2011-11-10,37.398384999999998,141.002029999999991
15863752,2460,2012-03-23,37.406323333332999,140.995091666669992
17828680,2460,2012-03-23,37.406323333333297,140.995091666667008
14033780,9736,2011-09-24,37.412833333332998,140.991964999999993
14033114,1432,2011-09-24,37.433053333333000,140.992838333330013
15143119,2239,2011-11-24,37.398328333332998,141.002038333330006
15119308,2239,2011-11-24,37.398328333332998,141.002038333330006
14866550,7414,2011-12-15,37.432446666666998,140.992551666670010
14033654,6206,2011-09-24,37.432818333333003,140.992681666669995
14753749,2229,2011-12-08,37.398173333332998,141.002148333330013
14866073,5274,2011-12-15,37.395428333333001,141.005746666670007
15863898,2290,2012-03-23,37.398110000000003,141.002196666669988
17828975,2290,2012-03-23,37.398110000000003,141.002196666667004
14963129,2801,2011-12-17,37.398073333333002,141.002213333329991
14475831,3112,2011-11-08,37.397970000000001,141.002253333330003
14082000,3026,2011-10-05,37.398041666666998,141.002163333330003
14890175,2577,2011-12-17,37.397948333332998,141.002206666669991
15153155,2017,2012-01-07,37.403964999999999,140.996448333329994
17828648,2939,2012-03-23,37.397975000000002,141.002133333333006
15863736,2939,2012-03-23,37.397975000000002,141.002133333329994
14251185,2850,2011-10-29,37.397836666666997,141.002298333330003
14232804,6486,2011-10-22,37.432740000000003,140.992451666670007
14315623,2913,2011-11-05,37.397906666666998,141.002193333330013
14894563,1986,2011-12-18,37.397806666667002,141.002268333329994
14892656,2651,2011-12-18,37.397841666666999,141.002218333330006
14891057,3355,2011-12-17,37.397761666667002,141.002243333330000
14866074,5071,2011-12-15,37.395653333333001,141.005006666669999
15254071,2861,2012-01-14,37.397706666666998,141.002250000000004
14033115,1616,2011-09-24,37.432503333333003,140.992179999999991
14032288,3465,2011-09-24,37.397683333332999,141.002246666670004
15556062,3091,2012-02-11,37.397595000000003,141.002325000000013
17578579,3091,2012-02-11,37.397595000000003,141.002325000000013
14866549,8085,2011-12-15,37.432364999999997,140.992095000000006
15863882,2182,2012-03-23,37.406089999999999,140.994726666670005
17828943,2182,2012-03-23,37.406089999999999,140.994726666666992
14463063,3073,2011-11-10,37.397561666667002,141.002305000000007
14033653,6693,2011-09-24,37.432380000000002,140.992046666670007
14477134,2408,2011-11-08,37.397554999999997,141.002291666670004
14753750,2140,2011-12-08,37.397468333333002,141.002388333330003
15119307,2340,2011-11-24,37.397506666666999,141.002291666670004
15143118,2340,2011-11-24,37.397506666666999,141.002291666670004
14475830,3284,2011-11-08,37.397281666666998,141.002555000000001
14963130,2735,2011-12-17,37.397309999999997,141.002499999999998
14081999,3149,2011-10-05,37.397276666666997,141.002466666669989
14866075,4890,2011-12-15,37.395863333332997,141.004300000000001
14315622,3046,2011-11-05,37.397251666667003,141.002478333330004
14894562,2150,2011-12-18,37.397158333333003,141.002569999999992
17828682,2475,2012-03-23,37.406016666666702,140.994528333332994
15863753,2475,2012-03-23,37.406016666667000,140.994528333330010
15863899,2246,2012-03-23,37.397148333333000,141.002536666670011
17828977,2246,2012-03-23,37.397148333333298,141.002536666666998
14033781,9450,2011-09-24,37.412660000000002,140.991324999999989
14251187,2855,2011-10-29,37.397008333332998,141.002686666670002
17828646,3090,2012-03-23,37.397114999999999,141.002543333332994
15863735,3090,2012-03-23,37.397114999999999,141.002543333330010
14890176,2481,2011-12-17,37.396998333333002,141.002634999999998
14891056,3461,2011-12-17,37.396966666666998,141.002643333330013
15254070,2965,2012-01-14,37.396983333332997,141.002611666669992
14032287,3525,2011-09-24,37.396961666667003,141.002624999999995
14892657,2543,2011-12-18,37.396936666667003,141.002643333330013
15556061,3290,2012-02-11,37.396830000000001,141.002765000000011
17578575,3290,2012-02-11,37.396830000000001,141.002765000000011
14475829,3430,2011-11-08,37.396688333333003,141.002925000000005
14866076,4662,2011-12-15,37.395989999999998,141.003845000000013
14753751,2018,2011-12-08,37.396793333333001,141.002786666670005
14232803,7084,2011-10-22,37.432265000000001,140.991649999999993
14463062,3213,2011-11-10,37.396790000000003,141.002735000000001
14963131,2630,2011-12-17,37.396614999999997,141.002948333330011
14477135,2311,2011-11-08,37.396781666667003,141.002728333329998
15143117,2385,2011-11-24,37.396746666666999,141.002738333330001
15119306,2385,2011-11-24,37.396746666666999,141.002738333330001
14894561,2282,2011-12-18,37.396594999999998,141.002928333330004
14081998,3307,2011-10-05,37.396623333332997,141.002884999999992
14315621,3132,2011-11-05,37.396605000000001,141.002908333329998
14251189,2773,2011-10-29,37.396441666667002,141.003106666669993
14866548,8758,2011-12-15,37.432066666666998,140.991463333329989
14033652,7140,2011-09-24,37.432091666666999,140.991471666670009
14866077,4362,2011-12-15,37.395986666667000,141.003645000000006
15863734,3305,2012-03-23,37.396410000000003,141.003061666669993
17828644,3305,2012-03-23,37.396410000000003,141.003061666667008
14475828,3528,2011-11-08,37.396171666667001,141.003359999999986
14033116,1855,2011-09-24,37.432094999999997,140.991420000000005
15153154,1992,2012-01-07,37.403598333333001,140.995843333329987
14753752,1950,2011-12-08,37.396253333333000,141.003218333330011
14891055,3614,2011-12-17,37.396259999999998,141.003201666670009
15863900,2188,2012-03-23,37.396286666667002,141.003164999999996
17828979,2188,2012-03-23,37.396286666666697,141.003164999999996
15254069,3019,2012-01-14,37.396268333332998,141.003174999999999
14032286,3715,2011-09-24,37.396265000000000,141.003170000000011
14251191,2699,2011-10-29,37.395735000000002,141.003873333330006
14890177,2377,2011-12-17,37.396169999999998,141.003278333330002
15152818,3050,2012-01-07,37.396116666666998,141.003341666669996
14894560,2439,2011-12-18,37.396185000000003,141.003241666669993
14477136,2180,2011-11-08,37.396201666666997,141.003216666669999
14963132,2572,2011-12-17,37.395975000000000,141.003510000000006
14315620,3262,2011-11-05,37.396025000000002,141.003423333330005
15119305,2485,2011-11-24,37.396149999999999,141.003254999999996
15143116,2485,2011-11-24,37.396149999999999,141.003254999999996
14894558,2707,2011-12-18,37.396111666666997,141.003305000000012
14894557,2867,2011-12-18,37.396110000000000,141.003306666669999
14894556,3026,2011-12-18,37.396086666667003,141.003331666669993
14475827,3643,2011-11-08,37.395723333333002,141.003818333330003
14081997,3377,2011-10-05,37.396034999999998,141.003393333329996
14892658,2432,2011-12-18,37.396123333333001,141.003273333329986
14894559,2547,2011-12-18,37.396090000000001,141.003314999999986
14463061,3375,2011-11-10,37.396038333333003,141.003373333329989
17828642,3541,2012-03-23,37.395813333333301,141.003653333333006
15863733,3541,2012-03-23,37.395813333333003,141.003653333329993
14866078,4079,2011-12-15,37.395705000000000,141.003800000000012
14753753,1893,2011-12-08,37.395748333333003,141.003706666670013
14894555,3152,2011-12-18,37.395758333332999,141.003674999999987
15152817,3165,2012-01-07,37.395666666666997,141.003800000000012
14891054,3782,2011-12-17,37.395600000000002,141.003871666669994
15254068,3206,2012-01-14,37.395603333333000,141.003853333329999
14477137,2069,2011-11-08,37.395651666667000,141.003781666669994
14032285,3944,2011-09-24,37.395601666666998,141.003845000000013
15152819,2917,2012-01-07,37.396353333333003,141.002831666670005
14081996,3519,2011-10-05,37.395490000000002,141.003986666669988
14315619,3456,2011-11-05,37.395426666666999,141.004056666670010
14251193,2710,2011-10-29,37.395008333333003,141.004648333330010
15143115,2597,2011-11-24,37.395605000000003,141.003803333330012
15119304,2597,2011-11-24,37.395605000000003,141.003803333330012
14475826,3747,2011-11-08,37.395195000000001,141.004376666669998
14963133,2509,2011-12-17,37.395333333332999,141.004168333330000
14890178,2311,2011-12-17,37.395415000000000,141.004034999999988
17828981,2145,2012-03-23,37.395423333333298,141.004013333333006
15863901,2145,2012-03-23,37.395423333333000,141.004013333329993
15863732,3659,2012-03-23,37.395184999999998,141.004341666670001
17828640,3659,2012-03-23,37.395184999999998,141.004341666666988
